product_name,actual_price,discount_percentage,brand,rating,rating_count,subcategory,category,category_median_price,brand_avg_price,brand_product_count,manufacturing_cost,brand_tier,product_type,quality_tier,price_to_cost_ratio,price_to_category_median_ratio,price_to_brand_avg_ratio,complexity_score,technology_level,feature_count,price_segment,value_score,brand_strength,premium_index,price_elasticity,estimated_units_sold,seasonal_relevance,is_new_release,rating_x_count,search_term,main_category,discounted_price,price_competitiveness_ratio,profit_margin_ratio,competitor_undercut_potential,is_budget_segment,is_mid_segment,is_premium_segment,customer_attraction_score,feature_to_price_ratio,tech_value_proposition,relative_to_lowest_quartile,value_adjusted_price,category_price_index,demand_indicator,brand_power_price_ratio,new_seller_competitive_price,sustainable_price,ideal_customer_attraction_price,market_penetration_potential,elasticity_adjusted_value,price_segment_mid-range,price_segment_premium
Cello Barbeque Electric Grill Ultra Prime with 5 Stainless Steel Skewers | 2000 Watts | Tandoori Maker Indoor Outdoor Non Stick Electric Grill | Portable Grill |Black,3695.0,37.8,Cello,3.9,16.0,electric grill,Kitchen Appliances,1999.0,2149.0,2,1149.5,mid-range,input_device,1.0,2.0,1.1500750375187594,1.0697999069334574,0.5,1.0,8.0,premium,0.6782166159199652,10.813096016735146,1.1500750375187594,0.5291005291005292,480.0,0.2,0.0,62.4,electric grill,Kitchen Appliances,2299.0,1.5549543456205617,2.0,0.4499999999999999,0,1,0,0.1007238647879853,0.003479773814702,0.6431056981296216,4.109025915996425,739.7800000000001,1.5549543456205617,0.8142670726402784,0.6953963662785085,1839.2,1264.45,1264.45,0.2562355604395863,1.281829404088734,False,True
"AGARO Royal Slow Juicer, Professional Cold Press Whole Slow Juicer, 240 Watts Power Motor, 120 Minutes Long Usage, 3 Strainers, All-in-1 Fruit & Vegetable Juicer, Black",39990.0,57.5,AGARO,4.3,599.0,juicer,Kitchen Appliances,1399.0,7932.333333333333,3,8499.5,mid-range,input_device,1.0,2.0,12.150822015725518,2.143001218641005,0.5,1.0,8.0,premium,0.0707771045355609,27.49962487189643,12.150822015725518,0.3478260869565217,17970.0,0.2,0.0,2575.7,juicer,Kitchen Appliances,16999.0,11.497463645586745,2.0,0.4499999999999999,0,0,1,-5.169358792737035,0.0004706159185834,0.0869757044532031,30.38248436103664,15795.86,11.497463645586745,4.545620330607683,0.2391799245432018,13599.2,9349.45,9349.45,0.0406910830301845,0.2034841755397376,False,True
"AGARO Classic Automatic Yogurt Maker Machine for Home, 1.2L Large Capacity, Electric Probiotic Curd Maker with Auto Temperature Regulation, 304 Stainless Steel Inner Container, for Smoothies, Spreads",1295.0,53.7,AGARO,4.1,2277.0,slow cooker,Kitchen Appliances,2889.0,3490.833333333333,6,299.5,mid-range,input_device,1.0,2.0,0.2073381793007961,0.1715922654571496,0.5,1.0,8.0,budget,3.954891485809682,31.695517670861328,0.2073381793007961,0.37243947858473,68310.0,0.2,0.0,9335.7,slow cooker,Kitchen Appliances,599.0,0.4051403449442002,2.0,0.4499999999999999,0,1,0,4.338518805840328,0.013355592654424,2.468280467445743,1.0705987488829312,-1769.9799999999996,0.4051403449442002,467.5642737896494,7.82334271725684,479.2000000000001,329.45000000000005,475.575,2.125563300481497,10.618883639398996,False,False
"COOFANDY Kitchen Gadgets Appliances Cord Organiser, Upgraded Cord Organiser, Wire Wrappers Chord Plug Keeper, Cord Wrapper for Stick on Pressure Cooker, Mixer, Blender, Coffee Maker, Air Fryer (6)",999.0,30.0,COOFANDY,1.0,1.0,pressure cooker,Kitchen Appliances,1338.0,699.0,1,349.5,mid-range,input_device,1.0,2.0,0.5224215246636771,1.0,0.5,1.0,8.0,mid-range,0.3828326180257511,0.0,0.5224215246636771,0.6666666666666666,30.0,0.2,0.0,1.0,pressure cooker,Kitchen Appliances,699.0,0.472776462631045,2.0,0.4499999999999999,0,1,0,0.1464443867102285,0.0114449213161659,2.11516452074392,1.249329758713137,431.4,0.472776462631045,0.0429184549356223,0.0,559.2,384.4500000000001,475.575,0.1149647501578832,0.5742489270386266,True,False
"Livzing Microwave Oven Stand-3 Tier Floor Mount Metal Kitchen Organizer Free-Standing Shelves For Otg,Tall Stand For Kitchen,Long Height Organizer,Metak Otg Rack&Stand To Keep Mixer (Metal,Black)",4299.0,33.7,Livzing,4.3,1633.0,microwave oven,Kitchen Appliances,1749.0,2202.75,4,1424.5,mid-range,input_device,1.0,2.0,1.628930817610063,1.2933832709113608,0.5,1.0,8.0,mid-range,0.5279536679536679,31.812148599773,1.628930817610063,0.5934718100890207,48990.0,0.2,0.0,7021.9,microwave oven,Kitchen Appliances,2849.0,1.926952992898208,2.0,0.45,0,1,0,0.1528317121674394,0.0028080028080028,0.5189540189540189,5.092046470062556,1344.86,1.926952992898208,73.94068094068093,1.6509042367414664,2279.2000000000003,1566.95,1566.95,0.1780723001937237,0.8896019305019306,True,False
Pigeon Oven Toaster Grill 9 Liters OTG without Rotisserie for Oven Toaster and Grill for grilling and baking Cakes (Grey),3595.0,55.5,Pigeon,3.6,6174.0,oven toaster griller,Kitchen Appliances,3421.0,1599.0,1,799.5,mid-range,input_device,1.0,2.0,0.4674071908798597,1.0,0.5,1.0,8.0,budget,1.5404127579737334,31.421167938223576,0.4674071908798597,0.3603603603603603,185220.0,0.2,0.0,22226.4,oven toaster griller,Kitchen Appliances,1599.0,1.081501521812648,2.0,0.4499999999999999,0,1,0,1.5807854874033154,0.0050031269543464,0.9246404002501564,2.8579088471849867,-864.1199999999998,1.081501521812648,417.00562851782365,2.9053281298726428,1279.2,879.45,879.45,0.8552611585300618,4.274645403377111,False,False
"Pureit Wave Prime Mineral RO+MF | 6 stage Purification | 7 Litres Capacity | Up to 45% Water Savings | Suitable for Borewell, Tanker & Muncipal Water | Wall Mountable | Black",11999.0,41.7,Pureit,4.7,286.0,water purifier,Kitchen Appliances,4599.0,14494.5,4,3499.5,mid-range,input_device,1.0,2.0,1.5218525766470972,0.482872813825934,0.5,1.0,8.0,mid-range,0.61766823831976,26.58316151085331,1.5218525766470972,0.4796163069544364,8580.0,0.2,0.0,1344.2,water purifier,Kitchen Appliances,6999.0,4.733851876902266,2.0,0.4499999999999999,0,0,1,-1.2576114433237855,0.0011430204314902,0.2112444634947849,12.509383378016086,2675.94,4.733851876902266,5.76168024003429,0.5615545691355425,5599.200000000001,3849.45,3849.45,0.2573832145677806,1.2878382768966998,True,False
"Butterfly Cordial 2 Litres, 3 Litres & 5 Litres Pressure Cookers | Outer Lid | Food Grade Virgin Aluminium | Induction & Gas Stove Compatible | 2 Years Manufacturer's Warranty | Silver",1949.0,-200.0,Butterfly,3.9,8271.0,pressure cooker,Kitchen Appliances,1338.0,2194.714285714286,7,974.5,mid-range,input_device,1.0,2.0,1.4566517189835575,0.8880426999934908,0.5,1.0,8.0,mid-range,0.5354746023601847,35.179991728798434,1.4566517189835575,0.5,248130.0,0.2,0.0,32256.9,pressure cooker,Kitchen Appliances,649.67,0.4394115657761244,0.6666700872242175,-0.6499915341634985,0,1,0,0.9664104386386017,0.0123139440023396,2.2757707759323966,1.1611617515638963,301.7882150846588,0.4394115657761244,1489.536226084012,8.00615970739429,519.736,1071.95,1071.95,0.3569821524292759,1.0709492047203697,True,False
"Glun Multipurpose Portable Electronic Digital Kitchen Weighing Scale Weight Machine (10 Kg—with Back Light), which is only for Home Use",899.0,77.2,Glun,3.9,5500.0,kitchen weighing scale,Kitchen Appliances,499.0,205.0,1,102.5,mid-range,input_device,1.0,2.0,0.4108216432865731,1.0,0.5,1.0,8.0,budget,1.8986341463414635,33.58876314776019,0.4108216432865731,0.2590673575129533,165000.0,0.2,0.0,21450.0,kitchen weighing scale,Kitchen Appliances,205.0,0.1386540412580318,2.0,0.4499999999999999,1,0,0,2.450519529874786,0.0390243902439024,7.212195121951219,0.3663985701519213,-184.22000000000003,0.1386540412580318,3139.0243902439024,24.22487137266509,164.0,112.75,475.575,1.4656864266529206,7.328727804878051,False,False
"TCCO Appliance Wheels for Kitchen Appliances, 4 Pack Appliance Slider for Kitchen Countertop, Self Adhesive Mini Caster Wheels, 360 Degree Swivel Wheels for Moving Coffee Maker, Cooker, Air Fryer",179.0,-300.0,TCCO,3.9,37.0,coffee maker,Kitchen Appliances,1142.0,179.0,1,89.5,mid-range,input_device,1.0,2.0,0.1567425569176882,1.0,0.5,1.0,8.0,budget,4.976312849162011,14.082579859312474,0.1567425569176882,0.5,1110.0,0.2,0.0,144.29999999999998,coffee maker,Kitchen Appliances,44.75,0.030267162664863,0.5,-1.2,1,0,0,5.221631647475926,0.1787709497206704,33.039106145251395,0.0799821268990169,-177.94,0.030267162664863,96.73743016759776,46.52758507708044,35.800000000000004,98.45,475.575,3.732234636871509,9.952625698324022,False,False
HAVELLS RISO Plus 1.8 liter 1 Bowl Rice Cooker| 700 W | Indicator Light |3 X Protection | 1 mm Thick inner bowl | SS 304 stainless steel Lid | Cook and Warm function| Drum shape model(Black),4795.0,52.1,HAVELLS,4.0,363.0,rice cooker,Kitchen Appliances,2299.0,2299.0,1,1149.5,mid-range,input_device,1.0,2.0,1.0,1.0,0.5,1.0,8.0,mid-range,0.8,23.5776113370594,1.0,0.3838771593090211,10890.0,0.2,0.0,1452.0,rice cooker,Kitchen Appliances,2299.0,1.5549543456205617,2.0,0.4499999999999999,0,1,0,0.4585824867451371,0.003479773814702,0.6431056981296216,4.109025915996425,459.7999999999999,1.5549543456205617,18.94736842105263,1.5162896199148463,1839.2,1264.45,1264.45,0.4164337851929092,2.084,True,False
Reusable 6-Piece Air Fryer Accessories Set – Round Non-Stick Silicone Coating Pots for Easy Cooking & Baking,599.0,58.4,Reusable,5.0,2.0,air fryer,Kitchen Appliances,3902.535,249.0,1,124.5,mid-range,input_device,1.0,2.0,0.0638046808036314,1.0,0.5,1.0,8.0,budget,15.672831325301203,3.4657359027997265,0.0638046808036314,0.3424657534246575,60.0,0.2,0.0,10.0,air fryer,Kitchen Appliances,249.0,0.1684139330402435,2.0,0.4499999999999999,1,0,0,11.080184033784056,0.0321285140562249,5.937751004016064,0.4450402144772118,-2081.5338,0.1684139330402435,1.2048192771084338,2.05786768365036,199.2,136.95000000000002,475.575,7.561250133297867,32.02750049010555,False,False
"AGARO Sonnet Electric Kettle, 1.5L, 1500W, Stainless Steel Body, Quick Boil, Water Boiler, Hot Water Kettle , For Making Black Tea & Black Coffee, Instant Noodles, Auto Shut Off, Cool Touch Handle",1299.0,53.9,AGARO,4.0,841.0,electric kettle,Kitchen Appliances,3142.0,1299.0,5,299.5,mid-range,input_device,1.0,2.0,0.1906429026098026,0.4611239414934565,0.5,1.0,8.0,budget,4.196327212020034,26.9383666398918,0.1906429026098026,0.3710575139146568,25230.0,0.2,0.0,3364.0,electric kettle,Kitchen Appliances,599.0,0.4051403449442002,2.0,0.4499999999999999,0,1,0,4.491972690745248,0.013355592654424,2.468280467445743,1.0705987488829312,-1914.6,0.4051403449442002,168.48080133555928,6.649144420213694,479.2000000000001,329.45000000000005,475.575,2.2613002682171084,11.30910183639399,False,False
"NYTK RETAIL Electric 1.8 Litre Mini Cooker Kettle with Glass Lid Base Concealed Base Cooking Pot Noodle Maker Egg Boiler hot Pot Vegetable and Rice & Pasta PorridgeTravel Cookers and Steamer, Blue",999.0,44.0,NYTK,3.4,234.0,rice cooker,Kitchen Appliances,2299.0,559.0,1,279.5,mid-range,input_device,1.0,2.0,0.2431491953023053,1.0,0.5,1.0,8.0,budget,2.796636851520572,18.548091792216184,0.2431491953023053,0.4545454545454545,7020.0,0.2,0.0,795.6,rice cooker,Kitchen Appliances,559.0,0.3780858978694623,2.0,0.4499999999999999,1,0,0,2.950634360615767,0.0143112701252236,2.644901610017889,0.9991063449508488,-1004.3199999999998,0.3780858978694623,42.69767441860465,4.905787784399218,447.2000000000001,307.45000000000005,475.575,1.231751966635687,6.152601073345259,False,False
H S RETAIL Wall Mount Metal Microwave Oven Rack/Shelf for Home & Kitchen Appliances with 3 Hooks/Wall Shelf Stand Organizer/Hanging Racks and Shelves/Utensil Organizer (Colour- Black),2590.0,44.4,Generic,4.1,94.0,microwave oven,Kitchen Appliances,1749.0,1740.1666666666667,6,719.5,mid-range,input_device,1.0,2.0,0.8227558604917096,0.8269322861794847,0.5,1.0,8.0,mid-range,0.9966504517025712,18.62750860730701,0.8227558604917096,0.4504504504504504,2820.0,0.2,0.0,385.4,microwave oven,Kitchen Appliances,1439.0,0.9732837335136963,2.0,0.4499999999999999,0,1,0,0.8545178291413218,0.0055594162612925,1.027449617790132,2.571939231456658,4.8200000000001,0.9732837335136963,8.034746351633077,1.9138826598959984,1151.2,791.45,791.45,0.4429129999651195,2.2125640027797084,True,False
"Vinod Stainless Steel Pasta, Rice Pot with Strainer lid - 4 Litre, SAS Bottom Rice Steamer Cooker, Noodles, Veggies Boiler Pot with Locking Handles, Induction Base - 2 Year Warranty",1570.0,7.7,Vinod,3.6,812.0,rice cooker,Kitchen Appliances,2299.0,1449.0,1,724.5,mid-range,input_device,1.0,2.0,0.6302740321879078,1.0,0.5,1.0,8.0,mid-range,1.1423602484472049,24.11820122458204,0.6302740321879078,1.0,24360.0,0.2,0.0,2923.2000000000003,rice cooker,Kitchen Appliances,1449.0,0.9800473452823808,2.0,0.4499999999999999,0,1,0,1.09839425589635,0.0055210489993098,1.0203588681849551,2.5898123324396782,-206.27999999999983,0.9800473452823808,60.52173913043478,2.4609220504171527,1159.2,796.95,796.95,0.0880417771096253,1.1423602484472049,True,False
"LOOM TREE® Coffee Puck Screen Portafilter Filter Plate for Espresso Portafilter 58.5mm| Kitchen, Dining & Bar | Small Kitchen Appliances | Coffee & Tea Makers | Replacement Parts & Accs",941.0,41.3,LOOM,4.2,10.0,coffee maker,Kitchen Appliances,1142.0,1554.8,10,276.0,mid-range,input_device,1.0,2.0,0.4833625218914185,0.3550295857988166,0.5,1.0,8.0,budget,1.737826086956522,9.670857390574993,0.4833625218914185,0.4842615012106538,300.0,0.2,0.0,42.0,coffee maker,Kitchen Appliances,552.0,0.3733513696313831,2.0,0.4499999999999999,1,0,0,1.730009520694317,0.0144927536231884,2.6784420289855078,0.9865951742627346,-407.2800000000002,0.3733513696313831,2.282608695652174,2.590283089124117,441.6,303.6,475.575,0.7183999445548215,3.5886108695652177,False,False
SELMEZ Electronic Weighing Scale 10kg for Kitchen Food Weighing Scale 10kg Weight Machine electric weight machine with rechargeable battery food weight machine 10kg weighing machine (10kg_CB),3000.0,71.9,SELMEZ,4.0,969.0,kitchen weighing scale,Kitchen Appliances,499.0,842.0,1,421.0,mid-range,input_device,1.0,2.0,1.687374749498998,1.0,0.5,1.0,8.0,premium,0.4741092636579573,27.505058447563066,1.687374749498998,0.278164116828929,29070.0,0.2,0.0,3876.0,kitchen weighing scale,Kitchen Appliances,842.0,0.569496110923233,2.0,0.4499999999999999,0,1,0,0.6980576257950243,0.009501187648456,1.755938242280285,1.5049151027703307,442.7999999999999,0.569496110923233,138.09976247030878,4.829718398423039,673.6,463.1,475.575,0.3410425969912906,1.704422802850357,False,True
"Prestige Delight Cute 1.8 SS Bowl Electric Rice Cooker(1.8L for Rice-Open Type, Silky Red, with Stainless Steel Cooking Pan 4.4L Volume,700 W)",3895.0,29.9,Prestige,4.0,136.0,rice cooker,Kitchen Appliances,2299.0,2719.6666666666665,3,1365.0,mid-range,input_device,1.0,2.0,1.1874728142670727,1.0037994852310332,0.5,1.0,8.0,mid-range,0.6736996336996337,19.65061954294421,1.1874728142670727,0.6688963210702341,4080.0,0.2,0.0,544.0,rice cooker,Kitchen Appliances,2730.0,1.8464660128508623,2.0,0.4499999999999999,0,1,0,0.1138979497034066,0.0029304029304029,0.5415750915750915,4.879356568364611,890.8,1.8464660128508623,5.978021978021978,1.0642286078477294,2184.0,1501.5000000000002,1501.5000000000002,0.2015045117484141,1.0071809523809525,True,False
"Pigeon by Stovekraft Deluxe Aluminium Outer Lid Pressure Cooker without Induction Base, 2 Litres, Silver",1045.0,28.7,Pigeon,3.9,9819.0,pressure cooker,Kitchen Appliances,1338.0,1642.0588235294117,17,372.5,mid-range,input_device,1.0,2.0,0.5568011958146487,0.4536987282822855,0.5,1.0,8.0,mid-range,1.4008590604026847,35.84909079636023,0.5568011958146487,0.6968641114982579,294570.0,0.2,0.0,38294.1,pressure cooker,Kitchen Appliances,745.0,0.5038890767669936,2.0,0.4499999999999999,0,1,0,1.8119308939729115,0.010738255033557,1.9845637583892617,1.3315460232350314,-298.6400000000001,0.5038890767669936,1542.044295302013,7.114480636566254,596.0,409.75000000000006,475.575,0.4021604958093832,2.010232751677852,True,False
